id,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,vote_count,release_year,profit
238603.0,0.382434,11974183.66,41725424.6,Earth to Echo,Teo Halm|Astro|Resse Hartwig|Ella Wahlestedt|Jason Gray-Stanford,Dave Green,89.0,['Horror Romance Science Fiction'],Walt Disney Studios Motion Pictures|Panay Films,223.0,2014.0,45972.37977
284536.0,0.350612,23027276.27,36080177.29,The Gambler,Mark Wahlberg|John Goodman|Brie Larson|Michael Kenneth Williams|Jessica Lange,Rupert Wyatt,111.0,['Thriller'],Paramount Pictures|Winkler Films,405.0,2014.0,0.0
209185.0,0.34162,11697856.34,3159358.884,The Grand Seduction,Brendan Gleeson|Taylor Kitsch|Gordon Pinsent|Liane Balaban|Mark Critch,Don McKellar,112.0,['Horror'],Max Films Productions|Morag Loves Company,63.0,2014.0,0.0
157847.0,0.340308,3684364.203,2178810.485,Joe,Nicolas Cage|Tye Sheridan|Ronnie Gene Blevins|Sue Rock|Heather Kafka,David Gordon Green,118.0,['Animation Family Fantasy'],Worldview Entertainment|Muskat Filmed Properties|Dreambridge Films|Rough House Pictures,207.0,2014.0,0.0
270654.0,0.318941,460545.5254,13816365.76,Parts Per Billion,Josh Hartnett|Teresa Palmer|Alexis Bledel|Rosario Dawson|Penn Badgley,Brian Horiuchi,139.0,['Science Fiction Action Horror'],Benaroya Pictures|XYZ Films|PalmStar Entertainment|Miscellaneous Entertainment|Traverse Media,14.0,2014.0,0.0
157099.0,0.317225,4605455.254,69213.54483,Better Living Through Chemistry,Olivia Wilde|Michelle Monaghan|Sam Rockwell|Ray Liotta|Jane Fonda,Geoff Moore|David Posamentier,91.0,['Horror Action'],Aegis Film Fund|Altus Productions|Ealing Metro International|Occupant Entertainment,60.0,2014.0,0.0
249660.0,0.300442,15658547.86,27438381.31,God's Not Dead,Kevin Sorbo|Shane Harper|David A.R. White|Dean Cain|Cassidy Gifford,Harold Cronk,113.0,['Thriller Action Horror'],Pure Flix Entertainment,146.0,2014.0,0.0
79316.0,0.283225,6447637.355,33559008.32,Devil's Due,Allison Miller|Zach Gilford|Sam Anderson|Robert Belushi|Catherine Kresge,Matt Bettinelli-Olpin|Tyler Gillett,89.0,['Comedy Romance'],Twentieth Century Fox Film Corporation|Davis Entertainment|TSG Entertainment,164.0,2014.0,0.0
282296.0,0.751476,4605455.254,3697062.364,My Old Lady,Maggie Smith|Kevin Kline|Kristin Scott Thomas|Dominique Pinon|Michael Burstin,Israel Horovitz,107.0,['Drama Horror Thriller'],BBC Films|Cohen Media Group|Deux Chevaux Films,65.0,2014.0,0.0
251321.0,0.19104,7368728.406,48897.03952,Aloft,Jennifer Connelly|MÃ©lanie Laurent|Cillian Murphy|William Shimell|Zen McGrath,Claudia Llosa,112.0,['Thriller Drama Science Fiction'],Arcadia Motion Pictures|Wanda VisiÃ³n S.A.|Buffalo Gal Pictures,20.0,2014.0,0.0
262340.0,0.151591,5434437.2,21185094.17,Mrs. Brown's Boys D'Movie,Brendan O'Carroll|Jennifer Gibney|Eilish O'Carroll|Danny O'Carroll|Fiona O'Carroll,Ben Kellett,94.0,['TV Movie Adventure Comedy'],BBC Films|That's Nice Films|BocFlix,20.0,2014.0,0.0
11.0,12.037933,39575591.36,2789712242.0,Star Wars,Mark Hamill|Harrison Ford|Carrie Fisher|Peter Cushing|Alec Guinness,George Lucas,121.0,['Horror Thriller Science Fiction'],Lucasfilm|Twentieth Century Fox Film Corporation,4428.0,1977.0,-4599997.976
691.0,2.379469,50368934.46,667167740.4,The Spy Who Loved Me,Roger Moore|Barbara Bach|Curd JÃ¼rgens|Richard Kiel|Caroline Munro,Lewis Gilbert,125.0,['TV Movie Action Science Fiction'],Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,279.0,1977.0,0.0
11319.0,1.719385,4317337.239,256219102.7,The Rescuers,Bob Newhart|Eva Gabor|Geraldine Page|Joe Flynn|Jeanette Nolan,John Lounsbery|Wolfgang Reitherman|Art Stevens,78.0,['Drama'],Walt Disney Productions,332.0,1977.0,-5519997.571
703.0,1.179653,14391124.13,137620251.3,Annie Hall,Woody Allen|Diane Keaton|Tony Roberts|Carol Kane|Paul Simon,Woody Allen,93.0,['Science Fiction Drama Family'],United Artists,493.0,1977.0,0.0
840.0,1.104816,71955620.65,1092964989.0,Close Encounters of the Third Kind,Richard Dreyfuss|FranÃ§ois Truffaut|Teri Garr|Melinda Dillon|Bob Balaban,Steven Spielberg,135.0,['Thriller Drama'],Columbia Pictures Corporation|EMI Films|Julia Phillips and Michael Phillips Productions,600.0,1977.0,0.0
5902.0,1.048838,79151182.72,182587387.4,A Bridge Too Far,Dirk Bogarde|James Caan|Michael Caine|Sean Connery|Edward Fox,Richard Attenborough,175.0,['Comedy Horror'],Joseph E. Levine Productions,109.0,1977.0,-4047998.219
11940.0,0.75125,12592233.61,57564496.52,Sinbad and the Eye of the Tiger,Patrick Wayne|Taryn Power|Margaret Whiting|Jane Seymour|Patrick Troughton,Sam Wanamaker,113.0,['Drama Thriller'],Columbia Pictures|Andor Films,15.0,1977.0,-9183921.719
11009.0,0.602862,12592233.61,853081316.0,Saturday Night Fever,John Travolta|Karen Lynn Gorney|Barry Miller|Joseph Cali|Paul Pape,John Badham,118.0,['Drama Romance Comedy'],Paramount Pictures|Robert Stigwood Organization (RSO),192.0,1977.0,0.0
12535.0,0.560826,12232455.51,111758008.9,High Anxiety,Mel Brooks|Madeline Kahn|Cloris Leachman|Harvey Korman|Ron Carey,Mel Brooks,94.0,['Crime Drama Thriller'],Twentieth Century Fox Film Corporation|Crossbow Productions,29.0,1977.0,0.0
17689.0,0.49548,19787795.68,95034155.53,The Gauntlet,Clint Eastwood|Sondra Locke|Pat Hingle|William Prince|Bill McKinney,Clint Eastwood,109.0,['Documentary'],Malpaso Productions|Warner Bros.,45.0,1977.0,0.0
11586.0,0.375967,50368934.46,110628679.9,Exorcist II: The Heretic,Linda Blair|Richard Burton|Louise Fletcher|Max von Sydow|Kitty Winn,John Boorman,118.0,['Documentary'],Warner Bros.,56.0,1977.0,0.0
7227.0,0.373131,21586686.2,107933431.0,Airport '77,Jack Lemmon|Lee Grant|Brenda Vaccaro|Joseph Cotten|Olivia de Havilland,Jerry Jameson,114.0,['Thriller Drama'],Universal Pictures,25.0,1977.0,0.0
985.0,0.331417,35977.81033,25184467.23,Eraserhead,Jack Nance|Charlotte Stewart|Allen Joseph|Jeanne Bates|Judith Roberts,David Lynch,89.0,['War Action'],American Film Institute (AFI)|Libra Films,194.0,1977.0,0.0
12707.0,0.228797,21586686.2,52951615.96,Orca: The Killer Whale,Richard Harris|Charlotte Rampling|Will Sampson|Bo Derek|Keenan Wynn,Michael Anderson,92.0,['Adventure Action Comedy Science Fiction'],Dino de Laurentiis Cinematografica,25.0,1977.0,0.0
38985.0,0.219941,79151182.72,43173372.39,Sorcerer,Roy Scheider|Bruno Cremer|Francisco Rabal|Amidou|Ramon Bieri,William Friedkin,121.0,['Animation Music Family'],Paramount Pictures|Universal Pictures|Film Properties International N.V.,48.0,1977.0,0.0
72277.0,0.191541,2914202.636,4526008.539,The Last Wave,Richard Chamberlain|Olivia Hamnett|David Gulpilil|Frederick Parslow|Vivean Gray,Peter Weir,106.0,['Drama Horror Science Fiction Thriller'],Australian Film Commission,12.0,1977.0,0.0
30315.0,0.164123,1798890.516,61162277.55,Kingdom of the Spiders,William Shatner|Tiffany Bolling|Woody Strode|Lieux Dressler|David McLean,John 'Bud' Cardos,97.0,['Animation Documentary'],Arachnid Productions Ltd.,16.0,1977.0,15328184.1
16220.0,0.175657,4317337.239,32380029.29,Wizards,Bob Holt|Jesse Welles|Richard Romanus|David Proval,Ralph Bakshi,80.0,['Comedy'],20th Century Fox,26.0,1977.0,0.0
12262.0,0.137351,827489.6375,89944525.81,The Hills Have Eyes,Martin Speer|Russ Grieve|John Steadman|James Whitworth|Virginia Vincent,Wes Craven,89.0,['Animation'],Blood Relations Co.,57.0,1977.0,0.0
19995.0,9.432768,240886902.9,2827123750.0,Avatar,Sam Worthington|Zoe Saldana|Sigourney Weaver|Stephen Lang|Michelle Rodriguez,James Cameron,162.0,['Drama Comedy'],Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment,8458.0,2009.0,6853703.504
16869.0,6.098027,71148030.39,324364937.8,Inglourious Basterds,Brad Pitt|MÃ©lanie Laurent|Christoph Waltz|Eli Roth|Michael Fassbender,Quentin Tarantino,153.0,['Drama TV Movie Crime Mystery'],Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica,3969.0,2009.0,0.0
12437.0,5.806897,35574015.19,92825002.68,Underworld: Rise of the Lycans,Bill Nighy|Michael Sheen|Rhona Mitra|Shane Brolly|Steven Mackintosh,Patrick Tatopoulos,92.0,['Documentary'],Lakeshore Entertainment|Screen Gems|Sketch Films|UW3 Film Productions,979.0,2009.0,454945.3198
767.0,5.076472,254100108.5,949276533.3,Harry Potter and the Half-Blood Prince,Daniel Radcliffe|Rupert Grint|Emma Watson|Tom Felton|Julie Walters,David Yates,153.0,['Drama TV Movie'],Warner Bros.|Heyday Films,3220.0,2009.0,0.0
14160.0,4.908902,177870076.0,743337082.5,Up,Ed Asner|Christopher Plummer|Jordan Nagai|Bob Peterson|Delroy Lindo,Bob Peterson|Pete Docter,96.0,['Thriller'],Walt Disney Pictures|Pixar Animation Studios,4225.0,2009.0,0.0
13475.0,3.82957,152460065.1,392005772.7,Star Trek,Chris Pine|Zachary Quinto|Leonard Nimoy|Eric Bana|Bruce Greenwood,J.J. Abrams,127.0,['Science Fiction Action Horror'],Paramount Pictures|Spyglass Entertainment|Bad Robot|MavroCine Pictures GmbH & Co. KG,3417.0,2009.0,0.0
534.0,3.789633,203280086.8,377443351.4,Terminator Salvation,Christian Bale|Sam Worthington|Anton Yelchin|Moon Bloodgood|Bryce Dallas Howard,McG,115.0,['Crime Drama Thriller'],Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,1670.0,2009.0,737387.0355
17654.0,3.744956,30492013.02,214277144.1,District 9,Sharlto Copley|Jason Cope|Nathalie Boltt|Sylvaine Strike|Elizabeth Mkandawie,Neill Blomkamp,112.0,['Science Fiction Thriller Fantasy'],WingNut Films|TriStar Pictures|Key Creatives|Block / Hanson|Canadian Film or Video Production Tax Credit (CPTC),2141.0,2009.0,0.0
10528.0,3.431559,91476039.07,532622976.8,Sherlock Holmes,Robert Downey Jr.|Jude Law|Rachel McAdams|Mark Strong|Eddie Marsan,Guy Ritchie,128.0,['Action Science Fiction'],Village Roadshow Pictures|Silver Pictures|Warner Bros.|Internationale Filmproduktion Blackbird Dritte|Wigram Productions,4118.0,2009.0,0.0
19913.0,3.244139,7623003.256,61718613.2,(500) Days of Summer,Joseph Gordon-Levitt|Zooey Deschanel|ChloÃ« Grace Moretz|Geoffrey Arend|Matthew Gray Gubler,Marc Webb,95.0,['Comedy'],Fox Searchlight Pictures|Watermark|Dune Entertainment III,1778.0,2009.0,0.0
8355.0,3.154914,91476039.07,901228865.7,Ice Age: Dawn of the Dinosaurs,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Simon Pegg,Carlos Saldanha,94.0,['Science Fiction Comedy Horror'],Blue Sky Studios|Twentieth Century Fox Animation,1392.0,2009.0,65281.33128
18785.0,3.15306,35574015.19,466802856.5,The Hangover,Bradley Cooper|Ed Helms|Zach Galifianakis|Justin Bartha|Heather Graham,Todd Phillips,100.0,['Thriller Horror'],Legendary Pictures|Green Hat Films|Warner Bros.|IFP Westcoast Erste,4134.0,2009.0,0.0
13183.0,3.038063,132132056.4,188297310.7,Watchmen,Malin Ã…kerman|Billy Crudup|Carla Gugino|Jeffrey Dean Morgan|Patrick Wilson,Zack Snyder,162.0,['Action Animation Family'],Paramount Pictures|DC Comics|Lawrence Gordon Productions|Legendary Pictures|Warner Bros.,1751.0,2009.0,0.0
14161.0,2.979786,203280086.8,782276248.1,2012,John Cusack|Amanda Peet|Chiwetel Ejiofor|Thandie Newton|Oliver Platt,Roland Emmerich,158.0,['Action Adventure Science Fiction Romance'],Columbia Pictures|Centropolis Entertainment|The Mark Gordon Company|Farewell Productions,3533.0,2009.0,-24839989.07
12244.0,2.846465,30492013.02,49222304.26,9,Elijah Wood|John C. Reilly|Jennifer Connelly|Christopher Plummer|Crispin Glover,Shane Acker,79.0,['Drama'],Focus Films|Starz Animation|Relativity Media|Tim Burton Productions|Arc Productions,851.0,2009.0,0.0
13448.0,2.841562,152460065.1,362462054.2,Angels & Demons,Tom Hanks|Ewan McGregor|Ayelet Zurer|Stellan SkarsgÃ¥rd|Pierfrancesco Favino,Ron Howard,138.0,['Science Fiction Horror'],Columbia Pictures|Imagine Entertainment|Panorama Films|Skylark Productions,1275.0,2009.0,0.0
10198.0,2.463982,106722045.6,271425431.5,The Princess and the Frog,Anika Noni Rose|Bruno Campos|Keith David|Michael-Leon Wooley|Jennifer Cody,Ron Clements|John Musker,97.0,['Action Animation Family'],Walt Disney Pictures|Walt Disney Animation Studios,706.0,2009.0,0.0
22881.0,2.367474,29475612.59,314279459.5,The Blind Side,Sandra Bullock|Quinton Aaron|Kathy Bates|Tim McGraw|Jae Head,John Lee Hancock,129.0,['Drama Comedy'],Alcon Entertainment|Left Tackle Pictures|Zucker/Netter Productions,1078.0,2009.0,0.0
19908.0,2.041804,23987050.25,104070645.1,Zombieland,Jesse Eisenberg|Woody Harrelson|Emma Stone|Abigail Breslin|Amber Heard,Ruben Fleischer,88.0,['Drama'],Columbia Pictures,2165.0,2009.0,0.0
18239.0,1.971027,50820021.71,721468940.5,The Twilight Saga: New Moon,Kristen Stewart|Robert Pattinson|Taylor Lautner|Billy Burke|Ashley Greene,Chris Weitz,130.0,['Thriller Drama'],Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,1388.0,2009.0,592072.1795
10184.0,1.926432,40656017.36,180166572.8,He's Just Not That Into You,Jennifer Aniston|Jennifer Connelly|Drew Barrymore|Ginnifer Goodwin|Ben Affleck,Ken Kwapis,129.0,['Drama History Romance'],New Line Cinema|Flower Films (II)|Internationale Filmproduktion Blackswan,612.0,2009.0,0.0
14869.0,1.906998,177870076.0,307429640.2,G.I. Joe: The Rise of Cobra,Dennis Quaid|Channing Tatum|Marlon Wayans|Sienna Miller|Joseph Gordon-Levitt,Stephen Sommers,118.0,['Drama Music TV Movie'],Paramount Pictures|Spyglass Entertainment|Di Bonaventura Pictures|Hasbro|Kontsept Film Company,1470.0,2009.0,0.0
18240.0,1.895894,40656017.36,322580119.3,The Proposal,Sandra Bullock|Ryan Reynolds|Mary Steenburgen|Craig T. Nelson|Betty White,Anne Fletcher,108.0,['Horror'],Touchstone Pictures|Mandeville Films|Kurtzman/Orci,1084.0,2009.0,0.0
20943.0,1.860267,38623216.5,208665898.2,The Ugly Truth,Katherine Heigl|Gerard Butler|Eric Winter|Bree Turner|Nick Searcy,Robert Luketic,96.0,['Thriller Horror'],Lakeshore Entertainment|Relativity Media,584.0,2009.0,0.0
22794.0,1.849649,101640043.4,246973582.3,Cloudy with a Chance of Meatballs,Bill Hader|Anna Faris|James Caan|Mr. T|Benjamin Bratt,Phil Lord|Christopher Miller,90.0,['Drama'],Columbia Pictures|Sony Pictures Animation,1116.0,2009.0,0.0
10315.0,1.826169,40656017.36,47233167.95,Fantastic Mr. Fox,George Clooney|Meryl Streep|Jason Schwartzman|Bill Murray|Wallace Wolodarsky,Wes Anderson,87.0,['Family Adventure'],Twentieth Century Fox Film Corporation|Regency Enterprises|Indian Paintbrush|Twentieth Century Fox Animation|American Empirical Pictures,711.0,2009.0,0.0
14836.0,1.75384,60984026.05,126639833.0,Coraline,Dakota Fanning|Teri Hatcher|Jennifer Saunders|Dawn French|Keith David,Henry Selick,100.0,['Adventure Documentary'],Focus Features|Laika Entertainment,711.0,2009.0,2147488.815
18360.0,1.752134,152460065.1,419881290.5,Night at the Museum: Battle of the Smithsonian,Ben Stiller|Amy Adams|Owen Wilson|Hank Azaria|Robin Williams,Shawn Levy,105.0,['Animation'],Twentieth Century Fox Film Corporation|1492 Pictures|Dune Entertainment|21 Laps Entertainment|Museum Canada Productions,1108.0,2009.0,0.0
16996.0,1.732516,20328008.68,138502321.8,17 Again,Zac Efron|Leslie Mann|Matthew Perry|Tyler Steelman|Allison Miller,Burr Steers,102.0,['Romance Comedy Drama'],New Line Cinema|Offspring Entertainment,765.0,2009.0,3171820.964
17979.0,1.714887,203280086.8,330567839.5,A Christmas Carol,Gary Oldman|Jim Carrey|Steve Valentine|Daryl Sabara|Sage Ryan,Robert Zemeckis,96.0,['Romance Comedy'],Walt Disney|ImageMovers,619.0,2009.0,0.0
7980.0,1.673879,66066028.22,95059446.21,The Lovely Bones,Rachel Weisz|Mark Wahlberg|Susan Sarandon|Saoirse Ronan|Stanley Tucci,Peter Jackson,136.0,['Mystery Drama Thriller'],WingNut Films|DreamWorks SKG|Key Creatives|Film4|Goldcrest Pictures,600.0,2009.0,0.0
14560.0,1.641739,26426411.29,186299217.9,Paul Blart: Mall Cop,Kevin James|Keir O'Donnell|Jayma Mays|Raini Rodriguez|Shirley Knight,Steve Carr,91.0,['TV Movie Horror Science Fiction'],Columbia Pictures|Happy Madison Productions|Relativity Media,510.0,2009.0,0.0
28178.0,1.575231,16262406.95,48585352.53,Hachi: A Dog's Tale,Richard Gere|Joan Allen|Jason Alexander|Cary-Hiroyuki Tagawa|Sarah Roemer,Lasse HallstrÃ¶m,93.0,['Action Thriller'],Grand Army Entertainment|Scion Films|Inferno Distribution|Stage 6 Films|Hachiko,976.0,2009.0,0.0
22803.0,1.542135,53869223.01,128768508.9,Law Abiding Citizen,Jamie Foxx|Gerard Butler|Colm Meaney|Bruce McGill|Leslie Bibb,F. Gary Gray,109.0,['Documentary'],"Film Department, The|Evil Twins|Warp Films",900.0,2009.0,0.0
22825.0,1.535278,30492013.02,33880215.38,The Box,Cameron Diaz|James Marsden|Frank Langella|Michael Zegen|James Rebhorn,Richard Kelly,115.0,['Drama'],Media Rights Capital|Lin Pictures|Warner Bros.|Darko Entertainment|Radar Pictures,296.0,2009.0,4088.478201
15092.0,1.487114,20328008.68,35127385.47,Crank: High Voltage,Jason Statham|Amy Smart|Dwight Yoakam|Efren Ramirez|Julanne Chidi Hill,Mark Neveldine|Brian Taylor,96.0,['Drama Crime'],Lakeshore Entertainment|Lionsgate|Radical Media,560.0,2009.0,0.0
19898.0,1.453639,33541214.33,20983919.33,Pandorum,Ben Foster|Dennis Quaid|Cam Gigandet|Antje Traue|Cung Le,Christian Alvart,108.0,['Drama'],Impact Pictures|Constantin Film Produktion,406.0,2009.0,-144716.8563
16871.0,1.398364,30492013.02,92332504.83,Drag Me to Hell,Alison Lohman|Justin Long|Lorna Raver|Dileep Rao|David Paymer,Sam Raimi,99.0,['Horror Science Fiction TV Movie'],Universal Pictures|Ghost House Pictures|Mandate Pictures|Buckaroo Entertainment|Curse Productions,498.0,2009.0,0.0
13811.0,1.357091,50820021.71,157995749.8,Knowing,Nicolas Cage|Rose Byrne|Chandler Canterbury|Ben Mendelsohn|Nadia Townsend,Alex Proyas,121.0,['Drama Comedy'],Summit Entertainment|Mystery Clock Cinema|Escape Artists|Goldcrest Pictures|Kaplan/Perrone Entertainment,817.0,2009.0,0.0
17431.0,1.328218,5082002.171,9920173.943,Moon,Sam Rockwell|Kevin Spacey|Dominique McElligott|Rosie Shaw|Adrienne Shaw,Duncan Jones,97.0,['Science Fiction Action Animation Adventure'],Liberty Films UK|Lunar Industries|Xingu Films|Limelight Fund,1027.0,2009.0,-3219998.583
19585.0,1.324927,152460065.1,297620180.7,G-Force,Sam Rockwell|PenÃ©lope Cruz|Tracy Morgan|Jon Favreau|Steve Buscemi,Hoyt Yeatman,88.0,['Romance Drama'],Walt Disney Pictures|Jerry Bruckheimer Films|Whamaphram Productions,340.0,2009.0,0.0
18487.0,1.30199,101640043.4,152628915.7,The Taking of Pelham 1 2 3,Denzel Washington|John Travolta|Luis GuzmÃ¡n|Victor Gojcaj|John Turturro,Tony Scott,106.0,['Horror'],Columbia Pictures|Escape Artists|Scott Free Productions|Relativity Media|Metro-Goldwyn-Mayer (MGM),551.0,2009.0,0.0
23082.0,1.297769,18803408.03,32436176.66,The Invention of Lying,Ricky Gervais|Jennifer Garner|Jonah Hill|Louis C.K.|Jeffrey Tambor,Ricky Gervais|Matthew Robinson,100.0,['Drama'],Media Rights Capital|Lin Pictures|Warner Bros.|Wintergreen Productions|Lynda Obst Productions,305.0,2009.0,0.0
20048.0,1.290519,40656017.36,110109447.0,Confessions of a Shopaholic,Isla Fisher|Hugh Dancy|Krysten Ritter|Joan Cusack|John Goodman,P.J. Hogan,104.0,['Drama Horror Thriller'],Jerry Bruckheimer Films|Touchstone Pictures,445.0,2009.0,0.0
18501.0,1.267182,50820021.71,41498145.78,Gamer,Gerard Butler|Michael C. Hall|Logan Lerman|Amber Valletta|Terry Crews,Mark Neveldine|Brian Taylor,95.0,['Drama Comedy'],Lakeshore Entertainment|Lionsgate,484.0,2009.0,-643999.7166
31011.0,1.26001,47770820.4,3605384.768,Mr. Nobody,Jared Leto|Diane Kruger|Linh Äan Pháº¡m|Sarah Polley|Rhys Ifans,Jaco Van Dormael,141.0,['Drama Thriller Horror'],Pan EuropÃ©enne Production|Virtual Films,827.0,2009.0,-459999.7976
19899.0,1.232312,71148030.39,174663170.0,Couples Retreat,Vince Vaughn|Malin Ã…kerman|Jason Bateman|Kristen Bell|Jon Favreau,Peter Billingsley,113.0,['Drama Thriller Mystery'],Universal Pictures|Wild West Picture Show Productions|Stuber Productions|Relativity Media,372.0,2009.0,0.0
7445.0,1.223786,26426411.29,44028788.73,Brothers,Tobey Maguire|Jake Gyllenhaal|Natalie Portman|Sam Shepard|Mare Winningham,Jim Sheridan,104.0,['Drama Science Fiction Thriller'],Lionsgate|Relativity Media|Sighvatsson Films|Michael De Luca Productions|Palomar Pictures (II),381.0,2009.0,0.0
20766.0,1.218657,32524813.89,28088536.0,The Road,Viggo Mortensen|Kodi Smit-McPhee|Charlize Theron|Robert Duvall|Guy Pearce,John Hillcoat,111.0,['Horror'],2929 Productions|Dimension Films|Nick Wechsler Productions|Chockstone Pictures,600.0,2009.0,0.0
15512.0,1.194455,177870076.0,387766797.5,Monsters vs Aliens,Seth Rogen|Reese Witherspoon|Hugh Laurie|Paul Rudd|Kiefer Sutherland,Rob Letterman|Conrad Vernon,94.0,['Comedy Horror'],DreamWorks Animation,932.0,2009.0,-1839999.19
24469.0,1.159118,3049201.302,2396521.796,Fish Tank,Katie Jarvis|Michael Fassbender|Kierston Wareing|Rebecca Griffiths|Harry Treadaway,Andrea Arnold,123.0,['Romance Comedy'],BBC Films|Kasander Film Company|ContentFilm|UK Film Council,124.0,2009.0,0.0
24803.0,1.14937,40656017.36,131665019.4,Julie & Julia,Meryl Streep|Amy Adams|Stanley Tucci|Chris Messina|Linda Emond,Nora Ephron,123.0,['Horror Science Fiction Thriller'],Columbia Pictures|Scott Rudin Productions|Easy There Tiger Productions,341.0,2009.0,0.0
28211.0,1.145724,15246006.51,8598196.784,Chloe,Julianne Moore|Liam Neeson|Amanda Seyfried|Max Thieriot|R. H. Thomson,Atom Egoyan,96.0,['History Documentary Family'],"StudioCanal|Montecito Picture Company, The|Outpost Studios",297.0,2009.0,0.0
11322.0,1.138277,81312034.73,217616028.7,Public Enemies,Christian Bale|Johnny Depp|Giovanni Ribisi|Billy Crudup|Marion Cotillard,Michael Mann,140.0,['Horror Comedy Romance'],Universal Pictures|Appian Way|Forward Pass|Dentsu|Relativity Media,853.0,2009.0,0.0
19994.0,1.104112,16262406.95,32073594.1,Jennifer's Body,Megan Fox|Amanda Seyfried|Johnny Simmons|Adam Brody|J.K. Simmons,Karyn Kusama,100.0,['Horror'],Dune Entertainment|Fox Atomic,441.0,2009.0,0.0
21208.0,1.099003,20328008.68,42278447.57,Orphan,Vera Farmiga|Peter Sarsgaard|Isabelle Fuhrman|CCH Pounder|Jimmy Bennett,Jaume Collet-Serra,123.0,['Horror Thriller'],Dark Castle Entertainment|Studio Babelsberg StudioBabelsberg Motion Pictures|Don Carmody Productions|Studio Canal,707.0,2009.0,-919999.5952
23706.0,1.085541,15246006.51,40763290.3,All About Steve,Sandra Bullock|Thomas Haden Church|Bradley Cooper|Ken Jeong|DJ Qualls,Phil Traill,99.0,['Horror'],Dune Entertainment|Fox 2000 Pictures|Fortis Films|Dune Entertainment III|Radar Pictures,192.0,2009.0,0.0
19912.0,1.083957,40656017.36,189220360.9,The Final Destination,Bobby Campo|Shantel VanSanten|Nick Zano|Haley Webb|Krista Allen,David R. Ellis,82.0,['Drama Comedy'],New Line Cinema|Practical Pictures|Parallel Zide,472.0,2009.0,0.0
23398.0,1.080415,76230032.56,450407693.5,Alvin and the Chipmunks: The Squeakquel,Zachary Levi|David Cross|Jason Lee|Justin Long|Matthew Gray Gubler,Betty Thomas,88.0,['Science Fiction Horror'],Regency Enterprises|Fox 2000 Pictures|Bagdasarian Productions,414.0,2009.0,0.0
36419.0,1.075405,4573801.954,3665541.444,After.Life,Liam Neeson|Justin Long|Christina Ricci|Josh Charles|Chandler Canterbury,Agnieszka Wojtowicz-Vosloo,104.0,['Drama'],Plum Pictures|Harbor Light Entertainment|Lleju Productions,130.0,2009.0,0.0
10521.0,1.074072,30492013.02,116543991.5,Bride Wars,Anne Hathaway|Kate Hudson|Bryan Greenberg|Chris Pratt|Steve Howey,Gary Winick,89.0,['Music Comedy Drama'],Dune Entertainment|Regency Enterprises|Fox 2000 Pictures|Dune Entertainment III|New Regency Pictures,501.0,2009.0,0.0
25793.0,1.065548,10164004.34,64691685.09,Precious,Gabourey Sidibe|Mo'Nique|Paula Patton|Mariah Carey|Lenny Kravitz,Lee Daniels,110.0,['Horror'],Smokewood Entertainment Group,205.0,2009.0,0.0
16995.0,1.043738,60984026.05,89223892.89,State of Play,Russell Crowe|Ben Affleck|Rachel McAdams|Robin Wright|Jason Bateman,Kevin Macdonald,127.0,['Drama'],Universal Pictures|StudioCanal|Andell Entertainment|Relativity Media|Working Title Films,257.0,2009.0,-18399991.9
13788.0,1.039442,16262406.95,77768913.64,The Unborn,Odette Annable|Gary Oldman|Meagan Good|Cam Gigandet|Idris Elba,David S. Goyer,87.0,['Thriller'],Rogue Pictures|Phantom Four|Platinum Dunes|Relativity Media,186.0,2009.0,0.0
12572.0,1.037708,14941086.38,8181684.017,"New York, I Love You",Natalie Portman|Shia LaBeouf|Orlando Bloom|Christina Ricci|Hayden Christensen,Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,103.0,['Comedy'],Vivendi Entertainment,116.0,2009.0,0.0
16538.0,1.022125,41672417.8,93139872.35,"I Love You, Man",Paul Rudd|Rashida Jones|Jason Segel|Sarah Burns|Jaime Pressly,John Hamburg,105.0,['Drama Comedy'],DreamWorks SKG|The Montecito Picture Company|De Line Pictures|Bernard Gayle Productions,304.0,2009.0,5968453.214
11323.0,1.018005,22360809.55,36005808.53,The Informant!,Matt Damon|Scott Bakula|Joel McHale|Melanie Lynskey|Ann Dowd,Steven Soderbergh,108.0,['Horror'],Section Eight|Groundswell Productions|Warner Bros.|Participant Media|Jaffe / Braunstein Enterprise,170.0,2009.0,0.0
13836.0,1.014706,50820021.71,108047419.6,Race to Witch Mountain,Dwayne Johnson|AnnaSophia Robb|Alexander Ludwig|Carla Gugino|Chris Marquette,Andy Fickman,98.0,['Horror'],Walt Disney Pictures|Gunn Films,308.0,2009.0,0.0
